date,UTRGRID100,seconde,hotspot_category,is_hotspot
2019-01-15,1381_4529,666,10-15 min,True
2019-01-15,1381_4530,428,5-10 min,False
2019-01-16,1347_4547,486,5-10 min,False
2019-01-16,1348_4546,400,5-10 min,False
2019-01-16,1348_4547,672,10-15 min,True
2019-01-16,1348_4548,521,5-10 min,False
2019-01-16,1349_4547,1008,15+ min,True
2019-01-16,1349_4548,510,5-10 min,False
2019-01-16,1349_4549,909,15+ min,True
2019-01-16,1363_4530,1443,15+ min,True
2019-01-16,1368_4530,450,5-10 min,False
2019-01-16,1369_4530,352,5-10 min,False
2019-01-16,1369_4538,420,5-10 min,False
2019-01-16,1369_4540,349,5-10 min,False
2019-01-16,1369_4542,349,5-10 min,False
2019-01-16,1370_4538,828,10-15 min,True
2019-01-16,1370_4542,313,5-10 min,False
2019-01-16,1371_4540,348,5-10 min,False
2019-01-16,1371_4541,402,5-10 min,False
2019-01-16,1372_4539,579,5-10 min,False
2019-01-16,1372_4540,496,5-10 min,False
2019-01-16,1373_4538,477,5-10 min,False
2019-01-16,1373_4539,409,5-10 min,False
2019-01-16,1373_4540,312,5-10 min,False
2019-01-16,1374_4539,411,5-10 min,False
2019-01-16,1375_4529,379,5-10 min,False
2019-01-16,1376_4529,1059,15+ min,True
2019-01-16,1376_4530,2359,15+ min,True
2019-01-16,1376_4531,516,5-10 min,False
2019-01-17,1339_4577,616,10-15 min,True
2019-01-17,1343_4544,317,5-10 min,False
2019-01-17,1344_4544,467,5-10 min,False
2019-01-17,1352_4542,359,5-10 min,False
2019-01-17,1354_4538,622,10-15 min,True
2019-01-17,1354_4540,1026,15+ min,True
2019-01-17,1354_4541,400,5-10 min,False
2019-01-17,1355_4538,1236,15+ min,True
2019-01-17,1355_4540,1103,15+ min,True
2019-01-17,1355_4542,303,5-10 min,False
2019-01-17,1356_4537,536,5-10 min,False
2019-01-17,1356_4538,1241,15+ min,True
2019-01-17,1356_4540,741,10-15 min,True
2019-01-17,1365_4534,787,10-15 min,True
2019-01-17,1366_4534,335,5-10 min,False
2019-01-17,1367_4539,551,5-10 min,False
2019-01-17,1367_4540,893,10-15 min,True
2019-01-17,1367_4541,317,5-10 min,False
2019-01-17,1368_4541,454,5-10 min,False
2019-01-17,1368_4542,314,5-10 min,False
2019-01-17,1370_4538,342,5-10 min,False
2019-01-17,1374_4522,518,5-10 min,False
2019-01-17,1374_4523,350,5-10 min,False
2019-01-17,1374_4524,395,5-10 min,False
2019-01-17,1377_4522,428,5-10 min,False
2019-01-18,1346_4541,336,5-10 min,False
2019-01-18,1348_4540,1138,15+ min,True
2019-01-18,1348_4541,303,5-10 min,False
2019-01-18,1356_4534,3943,15+ min,True
2019-01-25,1365_4534,1026,15+ min,True
2019-01-28,1343_4543,842,10-15 min,True
2019-01-28,1344_4542,455,5-10 min,False
2019-01-28,1344_4543,454,5-10 min,False
2019-01-28,1344_4544,481,5-10 min,False
2019-01-28,1345_4541,613,10-15 min,True
2019-01-28,1345_4542,332,5-10 min,False
2019-01-28,1345_4543,783,10-15 min,True
2019-01-28,1345_4544,408,5-10 min,False
2019-01-28,1346_4540,481,5-10 min,False
2019-01-28,1346_4541,608,10-15 min,True
2019-01-28,1346_4542,354,5-10 min,False
2019-01-28,1346_4544,346,5-10 min,False
2019-01-28,1357_4528,364,5-10 min,False
2019-01-28,1364_4531,634,10-15 min,True
2019-01-28,1365_4531,541,5-10 min,False
2019-01-28,1366_4531,500,5-10 min,False
2019-01-28,1368_4538,352,5-10 min,False
2019-01-28,1369_4538,735,10-15 min,True
2019-01-28,1370_4538,694,10-15 min,True
2019-01-28,1380_4525,560,5-10 min,False
2019-01-28,1380_4526,509,5-10 min,False
2019-01-28,1382_4526,1379,15+ min,True
2019-01-28,1382_4527,1013,15+ min,True
2019-01-28,1382_4530,547,5-10 min,False
2019-01-29,1365_4534,1008,15+ min,True
2019-01-29,1369_4538,419,5-10 min,False
2019-01-29,1370_4538,1114,15+ min,True
2019-01-29,1380_4525,803,10-15 min,True
2019-01-29,1380_4526,1690,15+ min,True
2019-01-29,1381_4526,3543,15+ min,True
2019-01-29,1381_4527,2814,15+ min,True
2019-01-30,1348_4534,310,5-10 min,False
2019-01-30,1352_4531,400,5-10 min,False
2019-01-30,1354_4526,384,5-10 min,False
2019-01-30,1354_4537,355,5-10 min,False
2019-01-30,1354_4539,401,5-10 min,False
2019-01-30,1354_4540,473,5-10 min,False
2019-01-30,1355_4538,621,10-15 min,True
2019-01-30,1355_4539,343,5-10 min,False
2019-01-30,1355_4540,682,10-15 min,True
2019-01-30,1356_4537,309,5-10 min,False
2019-01-30,1356_4538,540,5-10 min,False
2019-01-30,1356_4539,353,5-10 min,False
2019-01-30,1357_4536,346,5-10 min,False
2019-01-30,1358_4533,321,5-10 min,False
2019-01-30,1358_4542,377,5-10 min,False
2019-01-30,1359_4532,585,5-10 min,False
2019-01-30,1359_4533,349,5-10 min,False
2019-01-31,1339_4577,319,5-10 min,False
2019-02-04,1342_4543,361,5-10 min,False
2019-02-04,1343_4541,398,5-10 min,False
2019-02-04,1343_4543,815,10-15 min,True
2019-02-04,1343_4544,584,5-10 min,False
2019-02-04,1343_4545,451,5-10 min,False
2019-02-04,1344_4540,476,5-10 min,False
2019-02-04,1344_4541,432,5-10 min,False
2019-02-04,1344_4542,314,5-10 min,False
2019-02-04,1344_4544,787,10-15 min,True
2019-02-04,1344_4546,363,5-10 min,False
2019-02-04,1345_4538,429,5-10 min,False
2019-02-04,1345_4539,342,5-10 min,False
2019-02-04,1345_4540,411,5-10 min,False
2019-02-04,1345_4541,300,<5 min,False
2019-02-04,1345_4545,397,5-10 min,False
2019-02-04,1346_4540,708,10-15 min,True
2019-02-04,1347_4540,459,5-10 min,False
2019-02-04,1349_4536,559,5-10 min,False
2019-02-04,1349_4547,604,10-15 min,True
2019-02-04,1354_4526,408,5-10 min,False
2019-02-04,1355_4525,416,5-10 min,False
2019-02-04,1355_4526,336,5-10 min,False
2019-02-04,1357_4527,446,5-10 min,False
2019-02-04,1357_4528,313,5-10 min,False
2019-02-05,1344_4544,306,5-10 min,False
2019-02-05,1349_4544,639,10-15 min,True
2019-02-05,1349_4546,511,5-10 min,False
2019-02-05,1350_4542,464,5-10 min,False
2019-02-05,1350_4543,374,5-10 min,False
2019-02-05,1351_4543,550,5-10 min,False
2019-02-05,1351_4544,422,5-10 min,False
2019-02-05,1351_4549,529,5-10 min,False
2019-02-05,1352_4543,482,5-10 min,False
2019-02-05,1352_4551,533,5-10 min,False
2019-02-05,1353_4542,479,5-10 min,False
2019-02-05,1353_4543,697,10-15 min,True
2019-02-05,1353_4544,506,5-10 min,False
2019-02-05,1354_4542,326,5-10 min,False
2019-02-05,1354_4543,643,10-15 min,True
2019-02-05,1354_4544,711,10-15 min,True
2019-02-05,1354_4545,306,5-10 min,False
2019-02-05,1355_4543,581,5-10 min,False
2019-02-05,1362_4530,423,5-10 min,False
2019-02-05,1362_4532,540,5-10 min,False
2019-02-05,1362_4533,328,5-10 min,False
2019-02-05,1362_4535,406,5-10 min,False
2019-02-05,1363_4532,576,5-10 min,False
2019-02-05,1363_4536,312,5-10 min,False
2019-02-05,1363_4538,302,5-10 min,False
2019-02-05,1363_4540,307,5-10 min,False
2019-02-05,1364_4531,1299,15+ min,True
2019-02-05,1364_4540,400,5-10 min,False
2019-02-05,1365_4531,2539,15+ min,True
2019-02-05,1365_4534,307,5-10 min,False
2019-02-05,1366_4531,1813,15+ min,True
2019-02-05,1369_4538,571,5-10 min,False
2019-02-05,1370_4538,867,10-15 min,True
2019-02-05,1382_4526,2217,15+ min,True
2019-02-05,1382_4527,1343,15+ min,True
2019-02-05,1382_4528,393,5-10 min,False
2019-02-05,1382_4530,392,5-10 min,False
2019-02-06,1351_4539,380,5-10 min,False
2019-02-06,1352_4532,352,5-10 min,False
2019-02-06,1354_4526,312,5-10 min,False
2019-02-06,1354_4533,647,10-15 min,True
2019-02-06,1354_4534,364,5-10 min,False
2019-02-06,1354_4540,326,5-10 min,False
2019-02-06,1354_4541,417,5-10 min,False
2019-02-06,1355_4533,530,5-10 min,False
2019-02-06,1355_4540,423,5-10 min,False
2019-02-06,1356_4539,511,5-10 min,False
2019-02-06,1356_4540,717,10-15 min,True
2019-02-06,1357_4532,700,10-15 min,True
2019-02-06,1357_4533,771,10-15 min,True
2019-02-06,1357_4534,711,10-15 min,True
2019-02-06,1357_4535,403,5-10 min,False
2019-02-06,1357_4536,768,10-15 min,True
2019-02-06,1357_4537,460,5-10 min,False
2019-02-06,1357_4538,459,5-10 min,False
2019-02-06,1358_4532,567,5-10 min,False
2019-02-07,1353_4548,304,5-10 min,False
2019-02-07,1354_4532,354,5-10 min,False
2019-02-07,1354_4547,353,5-10 min,False
2019-02-07,1359_4544,364,5-10 min,False
2019-02-07,1359_4550,345,5-10 min,False
2019-02-07,1359_4551,675,10-15 min,True
2019-02-07,1360_4545,392,5-10 min,False
2019-02-07,1360_4549,564,5-10 min,False
2019-02-07,1360_4551,321,5-10 min,False
2019-02-07,1361_4543,618,10-15 min,True
2019-02-07,1361_4547,353,5-10 min,False
2019-02-07,1361_4548,541,5-10 min,False
2019-02-07,1361_4549,309,5-10 min,False
2019-02-07,1361_4552,340,5-10 min,False
2019-02-07,1362_4543,357,5-10 min,False
2019-02-07,1362_4546,356,5-10 min,False
2019-02-07,1362_4547,508,5-10 min,False
2019-02-07,1362_4548,351,5-10 min,False
2019-02-07,1363_4544,468,5-10 min,False
2019-02-07,1363_4545,407,5-10 min,False
2019-02-07,1363_4547,314,5-10 min,False
2019-02-07,1365_4546,325,5-10 min,False
2019-02-08,1343_4543,344,5-10 min,False
2019-02-08,1347_4544,397,5-10 min,False
2019-02-08,1348_4540,1119,15+ min,True
2019-02-08,1348_4541,303,5-10 min,False
2019-02-08,1348_4543,570,5-10 min,False
2019-02-08,1348_4544,531,5-10 min,False
2019-02-08,1348_4545,340,5-10 min,False
2019-02-08,1349_4542,388,5-10 min,False
2019-02-08,1349_4543,400,5-10 min,False
2019-02-11,1342_4543,374,5-10 min,False
2019-02-11,1343_4542,355,5-10 min,False
2019-02-11,1343_4543,546,5-10 min,False
2019-02-11,1344_4539,526,5-10 min,False
2019-02-11,1344_4540,789,10-15 min,True
2019-02-11,1344_4541,359,5-10 min,False
2019-02-11,1344_4542,537,5-10 min,False
2019-02-11,1344_4543,728,10-15 min,True
2019-02-11,1345_4537,321,5-10 min,False
2019-02-11,1345_4539,501,5-10 min,False
2019-02-11,1345_4540,1003,15+ min,True
2019-02-11,1345_4541,873,10-15 min,True
2019-02-11,1345_4542,378,5-10 min,False
2019-02-11,1346_4539,717,10-15 min,True
2019-02-11,1346_4540,945,15+ min,True
2019-02-11,1351_4534,384,5-10 min,False
2019-02-11,1352_4532,508,5-10 min,False
2019-02-12,1343_4544,447,5-10 min,False
2019-02-12,1344_4544,586,5-10 min,False
2019-02-12,1350_4547,407,5-10 min,False
2019-02-12,1350_4548,716,10-15 min,True
2019-02-12,1351_4549,665,10-15 min,True
2019-02-12,1352_4549,537,5-10 min,False
2019-02-12,1352_4550,388,5-10 min,False
2019-02-12,1353_4542,537,5-10 min,False
2019-02-12,1353_4543,812,10-15 min,True
2019-02-12,1353_4544,637,10-15 min,True
2019-02-12,1353_4548,457,5-10 min,False
2019-02-12,1354_4542,305,5-10 min,False
2019-02-12,1354_4543,1032,15+ min,True
2019-02-12,1354_4544,767,10-15 min,True
2019-02-12,1354_4548,501,5-10 min,False
2019-02-12,1355_4542,336,5-10 min,False
2019-02-12,1355_4543,532,5-10 min,False
2019-02-12,1355_4549,393,5-10 min,False
2019-02-12,1357_4532,431,5-10 min,False
2019-02-12,1357_4533,571,5-10 min,False
2019-02-13,1343_4544,389,5-10 min,False
2019-02-13,1348_4544,320,5-10 min,False
2019-02-13,1349_4536,425,5-10 min,False
2019-02-13,1349_4543,656,10-15 min,True
2019-02-13,1350_4534,401,5-10 min,False
2019-02-13,1350_4536,305,5-10 min,False
2019-02-13,1350_4541,328,5-10 min,False
2019-02-13,1354_4538,351,5-10 min,False
2019-02-13,1354_4539,452,5-10 min,False
2019-02-13,1354_4540,802,10-15 min,True
2019-02-13,1354_4541,433,5-10 min,False
2019-02-13,1355_4531,333,5-10 min,False
2019-02-13,1355_4532,478,5-10 min,False
2019-02-13,1355_4538,379,5-10 min,False
2019-02-13,1355_4539,358,5-10 min,False
2019-02-13,1355_4540,814,10-15 min,True
2019-02-13,1356_4531,326,5-10 min,False
2019-02-13,1356_4538,660,10-15 min,True
2019-02-13,1356_4539,697,10-15 min,True
2019-02-13,1356_4540,381,5-10 min,False
2019-02-13,1357_4531,392,5-10 min,False
2019-02-13,1357_4532,318,5-10 min,False
2019-02-13,1357_4534,315,5-10 min,False
2019-02-13,1357_4535,919,15+ min,True
2019-02-14,1344_4544,340,5-10 min,False
2019-02-14,1359_4550,429,5-10 min,False
2019-02-14,1359_4551,361,5-10 min,False
2019-02-14,1360_4540,333,5-10 min,False
2019-02-14,1360_4541,388,5-10 min,False
2019-02-14,1360_4545,727,10-15 min,True
2019-02-14,1360_4549,755,10-15 min,True
2019-02-14,1360_4550,430,5-10 min,False
2019-02-14,1361_4537,420,5-10 min,False
2019-02-14,1361_4543,320,5-10 min,False
2019-02-14,1361_4547,353,5-10 min,False
2019-02-14,1361_4548,534,5-10 min,False
2019-02-14,1362_4532,308,5-10 min,False
2019-02-14,1362_4536,327,5-10 min,False
2019-02-14,1362_4537,377,5-10 min,False
2019-02-14,1362_4540,384,5-10 min,False
2019-02-14,1362_4545,336,5-10 min,False
2019-02-14,1362_4546,731,10-15 min,True
2019-02-14,1362_4547,562,5-10 min,False
2019-02-14,1363_4545,520,5-10 min,False
2019-02-14,1363_4546,576,5-10 min,False
2019-02-14,1363_4547,539,5-10 min,False
2019-02-15,1342_4544,421,5-10 min,False
2019-02-15,1342_4545,311,5-10 min,False
2019-02-15,1344_4544,505,5-10 min,False
2019-02-15,1345_4545,754,10-15 min,True
2019-02-15,1346_4541,377,5-10 min,False
2019-02-15,1346_4543,369,5-10 min,False
2019-02-15,1346_4544,446,5-10 min,False
2019-02-15,1347_4545,372,5-10 min,False
2019-02-15,1348_4540,1307,15+ min,True
2019-02-15,1348_4543,598,5-10 min,False
2019-02-15,1365_4539,329,5-10 min,False
2019-02-15,1366_4531,334,5-10 min,False
2019-02-15,1369_4530,414,5-10 min,False
2019-02-15,1370_4530,311,5-10 min,False
2019-02-15,1377_4528,883,10-15 min,True
2019-02-15,1379_4526,2014,15+ min,True
2019-02-15,1379_4527,1321,15+ min,True
2019-02-15,1380_4526,663,10-15 min,True
2019-02-15,1380_4527,2035,15+ min,True
2019-02-15,1380_4528,1838,15+ min,True
2019-02-18,1342_4543,345,5-10 min,False
2019-02-18,1342_4544,336,5-10 min,False
2019-02-18,1343_4541,521,5-10 min,False
2019-02-18,1343_4542,365,5-10 min,False
2019-02-18,1343_4543,907,15+ min,True
2019-02-18,1343_4544,405,5-10 min,False
2019-02-18,1344_4539,400,5-10 min,False
2019-02-18,1344_4540,607,10-15 min,True
2019-02-18,1344_4541,477,5-10 min,False
2019-02-18,1344_4542,358,5-10 min,False
2019-02-18,1344_4543,567,5-10 min,False
2019-02-18,1344_4544,374,5-10 min,False
2019-02-18,1345_4537,334,5-10 min,False
2019-02-18,1345_4539,797,10-15 min,True
2019-02-18,1345_4540,1159,15+ min,True
2019-02-18,1345_4541,822,10-15 min,True
2019-02-18,1346_4539,368,5-10 min,False
2019-02-18,1346_4540,573,5-10 min,False
2019-02-18,1346_4541,593,5-10 min,False
2019-02-18,1347_4540,556,5-10 min,False
2019-02-18,1347_4541,381,5-10 min,False
2019-02-18,1347_4542,413,5-10 min,False
2019-02-18,1348_4541,315,5-10 min,False
2019-02-18,1349_4536,649,10-15 min,True
2019-02-18,1352_4532,376,5-10 min,False
2019-02-18,1365_4532,1042,15+ min,True
2019-02-18,1365_4533,1520,15+ min,True
2019-02-18,1365_4534,641,10-15 min,True
2019-02-18,1366_4534,488,5-10 min,False
2019-02-18,1367_4534,500,5-10 min,False
2019-02-18,1367_4535,328,5-10 min,False
2019-02-18,1367_4538,398,5-10 min,False
2019-02-18,1367_4539,578,5-10 min,False
2019-02-18,1367_4541,344,5-10 min,False
2019-02-18,1368_4542,477,5-10 min,False
2019-02-18,1369_4535,494,5-10 min,False
2019-02-18,1369_4536,923,15+ min,True
2019-02-18,1369_4538,494,5-10 min,False
2019-02-18,1370_4536,302,5-10 min,False
2019-02-18,1370_4538,817,10-15 min,True
2019-02-18,1376_4536,876,10-15 min,True
2019-02-18,1382_4526,2177,15+ min,True
2019-02-18,1382_4527,1110,15+ min,True
2019-02-19,1343_4543,482,5-10 min,False
2019-02-19,1344_4544,532,5-10 min,False
2019-02-19,1348_4546,313,5-10 min,False
2019-02-19,1349_4536,482,5-10 min,False
2019-02-19,1349_4543,801,10-15 min,True
2019-02-19,1349_4544,1269,15+ min,True
2019-02-19,1349_4545,661,10-15 min,True
2019-02-19,1349_4546,343,5-10 min,False
2019-02-19,1349_4549,302,5-10 min,False
2019-02-19,1350_4542,544,5-10 min,False
2019-02-19,1350_4543,339,5-10 min,False
2019-02-19,1350_4544,476,5-10 min,False
2019-02-19,1350_4545,459,5-10 min,False
2019-02-19,1350_4547,325,5-10 min,False
2019-02-19,1351_4541,506,5-10 min,False
2019-02-19,1351_4543,412,5-10 min,False
2019-02-19,1352_4541,440,5-10 min,False
2019-02-19,1352_4542,497,5-10 min,False
2019-02-19,1352_4543,320,5-10 min,False
2019-02-19,1352_4547,407,5-10 min,False
2019-02-19,1353_4547,443,5-10 min,False
2019-02-19,1361_4537,337,5-10 min,False
2019-02-19,1362_4540,601,10-15 min,True
2019-02-19,1365_4534,574,5-10 min,False
2019-02-19,1365_4541,369,5-10 min,False
2019-02-19,1369_4538,1071,15+ min,True
2019-02-19,1369_4540,373,5-10 min,False
2019-02-19,1369_4542,390,5-10 min,False
2019-02-19,1370_4538,1549,15+ min,True
2019-02-19,1370_4542,571,5-10 min,False
2019-02-19,1371_4541,964,15+ min,True
2019-02-19,1371_4542,335,5-10 min,False
2019-02-19,1372_4540,823,10-15 min,True
2019-02-19,1374_4521,375,5-10 min,False
2019-02-19,1378_4521,595,5-10 min,False
2019-02-19,1379_4520,359,5-10 min,False
2019-02-19,1384_4533,343,5-10 min,False
2019-02-19,1385_4533,468,5-10 min,False
2019-02-20,1354_4526,319,5-10 min,False
2019-02-20,1354_4537,419,5-10 min,False
2019-02-20,1354_4540,385,5-10 min,False
2019-02-20,1355_4533,320,5-10 min,False
2019-02-20,1355_4540,371,5-10 min,False
2019-02-20,1356_4538,407,5-10 min,False
2019-02-20,1356_4539,395,5-10 min,False
2019-02-20,1356_4541,512,5-10 min,False
2019-02-20,1357_4536,312,5-10 min,False
2019-02-20,1359_4540,1146,15+ min,True
2019-02-20,1365_4534,822,10-15 min,True
2019-02-20,1366_4531,514,5-10 min,False
2019-02-20,1367_4533,345,5-10 min,False
2019-02-20,1367_4540,608,10-15 min,True
2019-02-20,1368_4531,1427,15+ min,True
2019-02-20,1368_4537,407,5-10 min,False
2019-02-20,1368_4538,717,10-15 min,True
2019-02-20,1368_4541,1318,15+ min,True
2019-02-20,1368_4542,606,10-15 min,True
2019-02-20,1368_4544,510,5-10 min,False
2019-02-20,1369_4531,463,5-10 min,False
2019-02-20,1369_4532,406,5-10 min,False
2019-02-20,1369_4538,610,10-15 min,True
2019-02-20,1369_4543,308,5-10 min,False
2019-02-20,1369_4544,678,10-15 min,True
2019-02-20,1370_4538,1006,15+ min,True
2019-02-20,1372_4538,473,5-10 min,False
2019-02-20,1373_4538,385,5-10 min,False
2019-02-20,1373_4539,856,10-15 min,True
2019-02-20,1373_4540,812,10-15 min,True
2019-02-20,1373_4541,503,5-10 min,False
2019-02-20,1374_4539,639,10-15 min,True
2019-02-20,1374_4540,475,5-10 min,False
2019-02-20,1376_4538,442,5-10 min,False
2019-02-20,1377_4538,449,5-10 min,False
2019-02-21,1346_4547,479,5-10 min,False
2019-02-21,1347_4546,2118,15+ min,True
2019-02-21,1347_4547,551,5-10 min,False
2019-02-21,1349_4536,319,5-10 min,False
2019-02-21,1349_4543,403,5-10 min,False
2019-02-21,1359_4550,357,5-10 min,False
2019-02-21,1359_4551,354,5-10 min,False
2019-02-21,1360_4549,407,5-10 min,False
2019-02-21,1360_4550,387,5-10 min,False
2019-02-21,1361_4550,377,5-10 min,False
2019-02-21,1361_4551,332,5-10 min,False
2019-02-21,1362_4547,835,10-15 min,True
2019-02-21,1362_4548,778,10-15 min,True
2019-02-21,1363_4536,350,5-10 min,False
2019-02-21,1363_4537,391,5-10 min,False
2019-02-21,1363_4538,334,5-10 min,False
2019-02-21,1363_4546,377,5-10 min,False
2019-02-21,1363_4547,507,5-10 min,False
2019-02-21,1364_4538,379,5-10 min,False
2019-02-21,1365_4534,604,10-15 min,True
2019-02-21,1366_4531,323,5-10 min,False
2019-02-21,1367_4533,350,5-10 min,False
2019-02-21,1368_4538,531,5-10 min,False
2019-02-21,1368_4542,354,5-10 min,False
2019-02-21,1369_4533,364,5-10 min,False
2019-02-21,1369_4537,316,5-10 min,False
2019-02-21,1369_4538,732,10-15 min,True
2019-02-21,1370_4533,307,5-10 min,False
2019-02-21,1370_4535,608,10-15 min,True
2019-02-21,1370_4536,339,5-10 min,False
2019-02-21,1370_4537,1152,15+ min,True
2019-02-21,1370_4538,1372,15+ min,True
2019-02-21,1371_4533,811,10-15 min,True
2019-02-21,1371_4534,1306,15+ min,True
2019-02-21,1371_4535,1053,15+ min,True
2019-02-21,1372_4535,311,5-10 min,False
2019-02-21,1384_4533,552,5-10 min,False
2019-02-22,1343_4543,380,5-10 min,False
2019-02-22,1343_4544,321,5-10 min,False
2019-02-22,1344_4539,323,5-10 min,False
2019-02-22,1344_4544,645,10-15 min,True
2019-02-22,1345_4545,490,5-10 min,False
2019-02-22,1346_4541,359,5-10 min,False
2019-02-22,1348_4540,1771,15+ min,True
2019-02-22,1366_4531,607,10-15 min,True
2019-02-22,1367_4538,307,5-10 min,False
2019-02-22,1368_4544,503,5-10 min,False
2019-02-22,1368_4545,434,5-10 min,False
2019-02-22,1371_4524,311,5-10 min,False
2019-02-22,1373_4530,317,5-10 min,False
2019-02-22,1382_4530,695,10-15 min,True
2019-02-22,1388_4520,1018,15+ min,True
2019-02-22,1388_4521,878,10-15 min,True
2019-02-25,1342_4545,323,5-10 min,False
2019-02-25,1343_4544,717,10-15 min,True
2019-02-25,1343_4545,410,5-10 min,False
2019-02-25,1344_4541,380,5-10 min,False
2019-02-25,1344_4544,1000,15+ min,True
2019-02-25,1345_4540,577,5-10 min,False
2019-02-25,1345_4541,302,5-10 min,False
2019-02-25,1345_4545,313,5-10 min,False
2019-02-25,1346_4541,360,5-10 min,False
2019-02-25,1346_4544,381,5-10 min,False
2019-02-25,1347_4542,372,5-10 min,False
2019-02-25,1349_4536,333,5-10 min,False
2019-02-25,1351_4531,333,5-10 min,False
2019-02-25,1352_4531,408,5-10 min,False
2019-02-25,1352_4532,467,5-10 min,False
2019-02-25,1354_4526,303,5-10 min,False
2019-02-25,1354_4530,310,5-10 min,False
2019-02-25,1357_4528,334,5-10 min,False
2019-02-25,1365_4534,489,5-10 min,False
2019-02-25,1366_4531,590,5-10 min,False
2019-02-25,1368_4538,303,5-10 min,False
2019-02-25,1368_4541,377,5-10 min,False
2019-02-25,1369_4529,349,5-10 min,False
2019-02-25,1369_4538,462,5-10 min,False
2019-02-25,1370_4538,552,5-10 min,False
2019-02-25,1376_4526,549,5-10 min,False
2019-02-25,1377_4528,393,5-10 min,False
2019-02-25,1377_4533,356,5-10 min,False
2019-02-25,1378_4534,496,5-10 min,False
2019-02-25,1379_4534,317,5-10 min,False
2019-02-25,1381_4532,396,5-10 min,False
